batch,sample,foreground_pred,foreground_label,intersection,union,dice
1,0,10485574,157749,157749,10485574,0.0301
2,0,10485575,162397,162397,10485575,0.031
3,0,10485566,169918,169918,10485566,0.0324
4,0,10485574,200621,200621,10485574,0.0383
5,0,10485576,12470,12470,10485576,0.0024
6,0,10485553,42636,42636,10485553,0.0081
7,0,10485574,46230,46230,10485574,0.0088
8,0,10485554,51782,51782,10485554,0.0099
9,0,10485568,59342,59342,10485568,0.0113
10,0,10485567,77740,77740,10485567,0.0148
11,0,10485569,78549,78549,10485569,0.015
12,0,10485194,78584,78584,10485194,0.015
13,0,10485572,79080,79080,10485572,0.0151
14,0,10485574,83463,83463,10485574,0.0159
15,0,10485568,84845,84845,10485568,0.0162
16,0,10485574,85112,85112,10485574,0.0162
17,0,10485574,95788,95788,10485574,0.0183
18,0,10485547,98011,98011,10485547,0.0187
19,0,10485575,98512,98512,10485575,0.0188
20,0,10485460,98996,98996,10485460,0.0189
21,0,10485573,105016,105016,10485573,0.02
22,0,10485573,107675,107675,10485573,0.0205
23,0,10485574,107935,107935,10485574,0.0206
24,0,10485549,111614,111614,10485549,0.0213
25,0,10485571,111967,111967,10485571,0.0214
26,0,10485573,120374,120374,10485573,0.023
27,0,10485574,138460,138460,10485574,0.0264
28,0,10485573,147383,147383,10485573,0.0281
29,0,10485574,147861,147861,10485574,0.0282
30,0,10485567,150203,150203,10485567,0.0286
31,0,10485572,157326,157326,10485572,0.03
32,0,10485576,158379,158379,10485576,0.0302
33,0,10485573,173764,173764,10485573,0.0331
34,0,10485574,224832,224832,10485574,0.0429
35,0,10485574,20466,20466,10485574,0.0039
36,0,10485576,34197,34197,10485576,0.0065
37,0,10485574,44986,44986,10485574,0.0086
38,0,10485574,46623,46623,10485574,0.0089
39,0,10485571,51390,51390,10485571,0.0098
40,0,10485574,58948,58948,10485574,0.0112
41,0,10485574,71632,71632,10485574,0.0137
42,0,10485574,72110,72110,10485574,0.0138
43,0,10485574,74298,74298,10485574,0.0142
44,0,10485574,79454,79454,10485574,0.0152
45,0,10485576,83563,83563,10485576,0.0159
46,0,10485575,87678,87678,10485575,0.0167
47,0,10485576,89503,89503,10485576,0.0171
48,0,10485572,91161,91161,10485572,0.0174
49,0,10485491,98447,98447,10485491,0.0188
50,0,10485574,104055,104055,10485574,0.0198
51,0,10485539,113630,113630,10485539,0.0217
52,0,10485576,118171,118171,10485576,0.0225
53,0,10485463,125934,125934,10485463,0.024
54,0,10485574,130763,130763,10485574,0.0249
55,0,10485575,140799,140799,10485575,0.0269
56,0,10485574,146440,146440,10485574,0.0279
57,0,10485575,153071,153071,10485575,0.0292
58,0,10485574,157089,157089,10485574,0.03
59,0,10485546,157414,157414,10485546,0.03
60,0,10485315,161243,161243,10485315,0.0308
61,0,10485576,168343,168343,10485576,0.0321
62,0,10485560,173462,173462,10485560,0.0331
63,0,10485544,186129,186129,10485544,0.0355
64,0,10485572,192199,192199,10485572,0.0367
65,0,10485566,216245,216245,10485566,0.0412
66,0,10485489,220576,220576,10485489,0.0421
67,0,10485490,237250,237250,10485490,0.0453
